url,tweet text
https://twitter.com/JonDBrien1/status/1508140318453116930,@lemoi_c @CoachARDean 58 Seconds from the Final Four. My heart has never recovered.  What an awesome team.
https://twitter.com/JonDBrien1/status/1508138847779049475,@GerryCallahan PS: you know they are unserious when they use the term Latinx.  Latinos and Latinas don’t even use that term. Only pronoun and race obsessed individuals do.
https://twitter.com/JonDBrien1/status/1508051897256718340,@BrianCNewberry Mindless lemmings don’t care. They just keep running off the cliff.
https://twitter.com/JonDBrien1/status/1508051453403090948,"However the left will tell you that there are no genders, no traditional family roles, that a strong father is toxic masculinity &amp; all of these outdated ideas are just part of the patriarchy. All of that is absolute nonsense of course, but that doesn’t stop them from peddling it. https://t.co/cUhxYT4oF6"
https://twitter.com/JonDBrien1/status/1508050320512929795,"@paulanoukas Because of the woke, mindless lemmings who are brainwashed and victims of a mass hysteria event.  These are the people making those decisions……….. https://t.co/e3vTHS9ubg"
https://twitter.com/JonDBrien1/status/1507672278632472577,These are the people responsible.  The brainwashed masses and the lemmings. https://t.co/qImh0I3fZs https://t.co/pXCstkeH2C
https://twitter.com/JonDBrien1/status/1507670927286448133,"Hands down the GREATEST commercial you will EVER see. Congrats @JeremysRazors, I use Schick because I won’t support woke bullshit, but you won me over. https://t.co/OGtdnJZ0er"
https://twitter.com/JonDBrien1/status/1507668734609137669,"Love her.  When the MSM, Big Big Tech, and establishment Dems want to take her down, you know she’s doing the right thing. https://t.co/OrERkluSNm"
https://twitter.com/JonDBrien1/status/1507657591530344448,I cannot tell you enough how much this made my Friday night.  I have watched every minute of these guys play. @PeacocksMBB is what makes March Madness so awesome. https://t.co/8PG2mnEK0L
https://twitter.com/JonDBrien1/status/1507399292255936545,@Pabsdash @HardyRadio WE GONNA DO WHAT THEY SAY CANT BE DONE!
https://twitter.com/JonDBrien1/status/1507382860403118091,"RT @Bradley_Airport: Do you recognize this little guy? 

While we love having him visit with us, we’d love it even more to reunite him with…"
https://twitter.com/JonDBrien1/status/1507354998165975042,@ahcoffin @HardyRadio Yeah but I started liking it because my teenage daughters were playing it in my car.
https://twitter.com/JonDBrien1/status/1507312343016955921,@HardyRadio Levitating (with Dababy).
https://twitter.com/JonDBrien1/status/1507161942611443723,Man does this piss me off.  The power of the MSM and Big Tech is so unbelievable and unfortunately most of the sheeple can’t even begin to comprehend this. I stand with @TulsiGabbard https://t.co/0y9RTzjwiu
https://twitter.com/JonDBrien1/status/1506979366248591361,"@Kadamo That’s strange. Did you watch the Kavanaugh hearings, or that doesn’t count because it was a Republican nominee?"
https://twitter.com/JonDBrien1/status/1506978815465111555,The fact that it takes a member of the British media to point this out only highlights the corrupt state of the American MSM at this moment. https://t.co/EqoRqxnp7z
https://twitter.com/JonDBrien1/status/1506972691542204426,@benshapiro I do!🙋🏻‍♂️
https://twitter.com/JonDBrien1/status/1506961076201664513,Agreed. https://t.co/i3MHNg1Zmk
https://twitter.com/JonDBrien1/status/1506956264319983619,I can’t imagine. However “boofing” seemed to have some type of vital importance. https://t.co/xpljQnqI5a
https://twitter.com/JonDBrien1/status/1506947144443469830,“Believe all women!” Except we don’t know what is a woman. How can a judge decide Title IX issues without being to discern the differences between the two sexes? https://t.co/dkztn3G5O5
https://twitter.com/JonDBrien1/status/1506856341440192514,This is the Minister of Information for the progressives.  Great job. 👌🏻 https://t.co/cnp6osz5yu
https://twitter.com/JonDBrien1/status/1506795953415725058,@MarkFrockton https://t.co/I7Uf75gWf9
https://twitter.com/JonDBrien1/status/1506777615591387139,"That’s because it’s dumb, AND improper English. https://t.co/8hQAHqoogX"
https://twitter.com/JonDBrien1/status/1506776502507032585,Just want to point out that there are no leaves on the trees yet. https://t.co/vtSPW8M8PR
https://twitter.com/JonDBrien1/status/1506741997511528451,"Classic.  But males can freely compete in women’s athletics and thats fair right? Oh wait, I’m not a biologist so I can’t tell the difference between the two. @benshapiro https://t.co/H18rtJZaEB"
https://twitter.com/JonDBrien1/status/1506687794088919048,"@croselund Woonsocket has the State’s highest % of affordable housing.  He’s wrong, as always."
https://twitter.com/JonDBrien1/status/1506687361199099905,"@croselund @junespeakman Right, because anytime an elected official (or anyone) disagrees with a progressive policy it’s because they’re RACIST, but when a progressive disagrees with a conservative’s policy it’s virtuous.  The public is SO tired of this hypocritical line of thinking."
https://twitter.com/JonDBrien1/status/1506683380804595716,That’s actually an amazing take. https://t.co/wfi4ZHWELj
https://twitter.com/JonDBrien1/status/1506620838480601092,"Please. Let’s make Orwell fiction again. It’s hard though, with answers like this. https://t.co/64XVkqxZ7X"
https://twitter.com/JonDBrien1/status/1506620373621694468,@hardhatludwig This is garbage.
https://twitter.com/JonDBrien1/status/1506619555279519746,"@DoubleDrCrystal @Timcast Well technically, that’s true. So why so angry. Plus you have ACAB in your profile, which shows that you’re an idiot.  So please, leave my folks out of this. Have a great day and thanks for the intelligent discourse!"
https://twitter.com/JonDBrien1/status/1506619095105646596,@Reuters These people are protesting because they want the state to have the ability to teach sexual orientation and gender identity to children K-3. There is no “Don’t say gay” anywhere in the bill. They are angry that children’s innocence can’t be stolen by them.
https://twitter.com/JonDBrien1/status/1506606834186129412,@DoubleDrCrystal @Timcast Actually. It is EXACTLY what he sad. https://t.co/u1Ua7UwxRO
https://twitter.com/JonDBrien1/status/1506606395340251146,@spectrumfox @corbs2078 @DoubleDrCrystal @Timcast Kids do NOT learn that use of pronouns. They learn the correct use of them. This is a complete bastardization of the English language. Basic conjugation tossed for ideological nonsense. I’m more of a correct grammar person.
https://twitter.com/JonDBrien1/status/1506387830855155712,Because SHE is the rightful champion. https://t.co/w5gg7rfAo6
https://twitter.com/JonDBrien1/status/1506387643432640529,"@Timcast But that’s true, so why suspend?"
https://twitter.com/JonDBrien1/status/1506326579818942467,This is pure insanity. It is also the most ridiculous use of improper grammar I have ever seen. https://t.co/mA7nlYZDE8
https://twitter.com/JonDBrien1/status/1506281035360878592,How is @HardyRadio on @SXMTurbo AND on @scottzolak &amp; @Marc_Bertrand at the same time???
https://twitter.com/JonDBrien1/status/1506274854806466574,Women can achieve second place in any sport where biological males compete with them as “women”. Way to empower your kid. Clown world. https://t.co/iGARd7vHv4
https://twitter.com/JonDBrien1/status/1506273773372203009,YES. IT IS. https://t.co/tCApe0DL9J
https://twitter.com/JonDBrien1/status/1506273404722233359,@lclemjourno @ChrisBarnettRI @TheValleyBreeze And somehow I found myself in the background! https://t.co/Meockj889A
https://twitter.com/JonDBrien1/status/1506272154815545347,"Newsflash. This woman is a lunatic. PS, I’m a good tipper when it comes to good service. To tie that to slavery is abject mental disease. https://t.co/ewxkbblA2y"
https://twitter.com/JonDBrien1/status/1506271216654553090,Put up as many billboards that = the number of times the bill says “Don’t say gay”. Which is ZERO. These people are fighting for the right to indoctrinate children K-3 on sexual orientation and gender identity. I don’t get why they choose this hill to die on. @esanzi @megynkelly https://t.co/WgCwkDsXkT
https://twitter.com/JonDBrien1/status/1506270382898221058,"These people calling for celebration suffer from mental defects. No serious person thinks that this is a woman,the problem is so few are willing to publicly admit it. Big tech silences voices &amp; makes the public believe that there is widespread support.There isn’t.  @GerryCallahan https://t.co/EGAQsndRCc"
https://twitter.com/JonDBrien1/status/1506004704626712579,"This is a fantastical lie told by an elected official for no other reason than willful ideological blindness. @MackDistrict6, PLEASE provide proof of these people.  IDs are FREE (you complained about that) Everyone can vote. No ID = Prov. Ballot. If sig matches than vote counts. https://t.co/oAy18ZwyNp"
https://twitter.com/JonDBrien1/status/1505911420092878857,"This is what happens when progressives take over school departments. As their cult worships at the altar of equity, they cut the legs out of kids who achieve at very high levels because they think one size should fit all. When you mix politics with education,you get this garbage. https://t.co/gQBHG8cheO"
https://twitter.com/JonDBrien1/status/1505902890971541506,How about the fact that concerned parents don’t want their kids dealing with garbage like this? https://t.co/qtMlgdW2yb
https://twitter.com/JonDBrien1/status/1505902205941219328,You honestly can’t make this stuff up https://t.co/VCwBrHLof9
https://twitter.com/JonDBrien1/status/1505901434587557897,"@Nicoletta0602 Someday in the future, someone will be analyzing the inevitable breakdown of American society, and they will point to the absolutely pointless, grammatically incorrect, and nonsensical use of pronouns as one of the underlying factors of how stupid we became."
https://twitter.com/JonDBrien1/status/1505871180879835136,"They should all be like @TulsiGabbard, but they are not. Not even close. https://t.co/QpTSBe2neX"
https://twitter.com/JonDBrien1/status/1505665813679939589,Pat is a coward. His job is more important than his daughter apparently. https://t.co/97h4SaNXUj
https://twitter.com/JonDBrien1/status/1505665542140612614,She’s absolutely 100% right. https://t.co/VMrzBQGoR0
https://twitter.com/JonDBrien1/status/1505522080963514371,I simply couldn’t have said this better. Beautiful https://t.co/V973jc4uaf
https://twitter.com/JonDBrien1/status/1505401263810301952,The MSM and Big Tech are not your friend. These are the same people that banned the @nypost over the true Hunter Biden story.  Good for @TulsiGabbard for calling them out. https://t.co/82GUKUexc6
https://twitter.com/JonDBrien1/status/1505222198541402122,The left wants “Freedom From Speech” that doesn’t comport with their groupthink.  If you’re not part of the echo chamber they will brand you with a condescending label in order to marginalize your ability to be heard. THEY are the true fascists and brown shirts. https://t.co/F0x3U2iNbO
https://twitter.com/JonDBrien1/status/1505200457043660803,@WoonRICitizens Yes. I do have kids. They are girls. Which is why these issues matter to me. I also have the conviction to not stand behind an anonymous Twitter account. Unlike you.
https://twitter.com/JonDBrien1/status/1505166923230765058,Say it louder for the disingenuous trolls in the back of the room. https://t.co/Ql7nsD14ag
https://twitter.com/JonDBrien1/status/1505163113695481856,"@WoonRICitizens This is also a Pollyanna view of what is/will be taught. Just do some research regarding this particular “curriculum”. We can disagree, but be cognitively honest and don’t label me because it’s a convenient tool to fend off policy disagreement."
https://twitter.com/JonDBrien1/status/1505162474898829317,@WoonRICitizens I am confused as to why you say that I’m anti-LGBT. It’s not surprising. You know zero about me. Just because I am pro women &amp; pro women sports as well as not teaching sexual orientation and gender identity to K-3. It’s not me that’s on the wrong side of this issue. @esanzi
https://twitter.com/JonDBrien1/status/1505160798083158018,I think perhaps this a disqualifying pattern of jurisprudence. https://t.co/7A9PqutrOZ
https://twitter.com/JonDBrien1/status/1505154803986583552,Why is this so hard to comprehend? @esanzi https://t.co/0IYVOTizHG
https://twitter.com/JonDBrien1/status/1505154498116870147,Apparently it is. https://t.co/ERJqvuG9RE
https://twitter.com/JonDBrien1/status/1504984766159937542,"@WoonRICitizens @GerryCallahan @esanzi Lia can live her life however she wants, I couldn’t care less about that, but not at the expense of women who have worked so hard to get to this point only to have their dreams broken by someone who has no business in their sport.  It’s bad for women and bad for women’s sports."
https://twitter.com/JonDBrien1/status/1504977248620851212,"Hey @GerryCallahan, this enlightened says WE are wrong and Will Thomas is a woman. Who knew??  These people are literally insane. https://t.co/6RArgx4ZFk"
https://twitter.com/JonDBrien1/status/1504969777294491650,@WoonRICitizens @GerryCallahan @esanzi Yeah ok.  You’re going to dig in that Will Thomas is a woman. It’s all good to be broken with delusion.  Good luck.
https://twitter.com/JonDBrien1/status/1504934885055729672,Amen! https://t.co/jKOwqQMjcK
https://twitter.com/JonDBrien1/status/1504934840071770119,"RT @megynkelly: This is a farce. Lia Thomas is not the women’s champion and has some nerve standing there pretending to be.
  There is a wa…"
https://twitter.com/JonDBrien1/status/1504934777131978752,"RT @Not_the_Bee: ""A picture speaks a thousand words"" https://t.co/WXHFtdmjbS"
https://twitter.com/JonDBrien1/status/1504934716683833349,"RT @GerryCallahan: Boy, some people really, really want to talk about sex with six-year-olds. So strange."
https://twitter.com/JonDBrien1/status/1504932478385016842,"@GerryCallahan It doesn’t even say that, ANYWHERE, in the bill. They took a moment of silence to protest the inability to teach sexual orientation and gender identity in grades K-3 in Florida. These people are despicable."
https://twitter.com/JonDBrien1/status/1504870511268044806,"This was tried on me “Are you a biologist?“ No, but I don’t have to be to know women have ovaries, men have testicles, men cannot menstruate  and only women give birth.  That we are having this discussion is reprehensible to women athletes everywhere. @GerryCallahan @esanzi https://t.co/3Rzo9y1d0y"
https://twitter.com/JonDBrien1/status/1504841020554588162,Emma was the top woman in the pool and is the rightful winner of the 500 free. By denying her that win you do incredible damage to women’s athletics and women everywhere.  You are legitimizing that women will compete for 2nd place against men in women’s sports. https://t.co/xWE2jZj1NN
https://twitter.com/JonDBrien1/status/1504836034235875332,No. Because it is anything but ok. https://t.co/WKdyhx2lp4
https://twitter.com/JonDBrien1/status/1504784302093053981,Sanity sacrificed at the altar of wokeness. Serious people know better. https://t.co/mjgbph8mCO
https://twitter.com/JonDBrien1/status/1504783789029011513,Agreed! https://t.co/Jbu3CGfWIh
https://twitter.com/JonDBrien1/status/1504782469253509127,"This woman is the real women’s champion. In the name of wokeness, women’s sports and women’s rights have taken a major step backwards. Women now compete against men in woman’s sports for second place. @GerryCallahan @esanzi https://t.co/RITVaU1L8F"
https://twitter.com/JonDBrien1/status/1504668270313492480,"That’s Will Thomas, and he is being allowed to destroy woman’s sports. https://t.co/A6hVcvgNcW"
https://twitter.com/JonDBrien1/status/1504667299566997508,"@WoonRICitizens @esanzi @MiaCathell Because they can’t. You don’t see biological women dominating soccer, football, basketball, swimming, wrestling, etc.  biological females cannot compete with biological men on an athletic basis it’s not even a real thing. But biological males DO dominate. That’s the point."
https://twitter.com/JonDBrien1/status/1504635217541312534,@WoonRICitizens @esanzi @MiaCathell Nope. But I have rationality and common sense.  Will Thomas is a male competing in female sports and cleaning up because of it.  Any clear thinker knows that. Only ideologues can’t admit it.  The agenda is more important than the truth.
https://twitter.com/JonDBrien1/status/1504614079058567176,"@WoonRICitizens @esanzi @MiaCathell Biology.  And yes to all your questions. “We believe science” is a bullshit slogan of the left, except when it comes to actual science. Like biology.  Will Thomas was and is a man."
https://twitter.com/JonDBrien1/status/1504561543970754570,@GerryCallahan All is well! All is well! https://t.co/bcE3hQ83c9
https://twitter.com/JonDBrien1/status/1504481407233527813,"Women who just celebrated Intl. Women’s day, but remain silent over this miscarriage of justice, have decided that in the name of radical ideology women should be inferior to men &amp; that the achievements of women should suffer at the hands the woke mob. Be ashamed of yourself. https://t.co/sckFVf5E9Z"
https://twitter.com/JonDBrien1/status/1504480264566677507,RT @GerryCallahan: Not one person cheering as Lia smokes the girls again.
https://twitter.com/JonDBrien1/status/1504463434624253952,It is NOT transphobic to reject the idea that it’s ok to have trained your whole life to get to this point only to wind up competing against a biological male. Those who believe that are delusional ideologues and unserious people. @esanzi @MiaCathell https://t.co/gbnrfLszC9
https://twitter.com/JonDBrien1/status/1504457378091184129,We live in remarkably stupid times. https://t.co/TG6ndHrHik https://t.co/cYmow3k6MK
https://twitter.com/JonDBrien1/status/1504431014172635138,"It’s so amazing to me that the people who say they are “anti-facists” are not only the biggest facists, they are also crybabies who can’t bear to hear an opinion counter to theirs. That’s not how the 1A works! This is what participation trophies have done to this generation. https://t.co/OrjlWQL1R5"
https://twitter.com/JonDBrien1/status/1504428771763527682,@iJordanMoore Now do the @Patriots and the AFC East.  Same story.
https://twitter.com/JonDBrien1/status/1504419655070400517,Let’s make Orwell fiction again.  Thank you @TulsiGabbard for being such a great leader in a time devoid of leadership. https://t.co/XUDTLfy4B3
https://twitter.com/JonDBrien1/status/1504419096150040577,"@fdelgado101 @NCAA I’ll be rooting for her as well, and all of the biological females that worked hard and earned the right to be there."
https://twitter.com/JonDBrien1/status/1504244567264182276,"@Nicoletta0602 Honestly. If you are ok with this for kids of this age, it’s a you problem and you are so blind to your ideology that you’ll sacrifice children at its altar."
https://twitter.com/JonDBrien1/status/1504222616512614402,"@kathyprojo Here’s the thing, the people who want this or $19 an hour usually don’t run businesses, employ people, or have a realistic grasp on the deleterious effect this would have on small business owners, AND will only lead to less workers, less hours, &amp; more automation. Just look at CA"
https://twitter.com/JonDBrien1/status/1504216230240083972,@wpri12 “trans girls and women have biological advantages over cisgender athletes” 1) THEY DO! If you don’t recognize that you’re simply a science denier and ideologue. 2) Why say over “cisgender athletes”? What they mean is biological males are superior to biological females.  @esanzi
https://twitter.com/JonDBrien1/status/1504190961282437121,"It’s too bad that the female activists out there who believe in empowering women aren’t helping THESE women by actually standing up for the rights, the sacrifices, and the hard work of biological women who have that all erased due to fear of cancel culture.  It’s got to stop. https://t.co/BoNu58QgFG"
https://twitter.com/JonDBrien1/status/1504077153159327751,@Nicoletta0602 PS: those AREN’T the correct pronouns. @esanzi
https://twitter.com/JonDBrien1/status/1504076951002222594,@Nicoletta0602 So correct grammatical usage is thrown out the window in an educational setting in order to push ideological dogma. Got it.  You should get detention for using zir.  Liberals have created a language they expect the world to utilize or risk being labeled a domestic terrorist. 👌🏻
https://twitter.com/JonDBrien1/status/1503850543227281411,@Nicoletta0602 “There are only 2 genders” is not a “micro-aggression” it’s a biological fact. We are living in such dumb times.
https://twitter.com/JonDBrien1/status/1503848850137702402,@esanzi https://t.co/8NLMPANxtp
https://twitter.com/JonDBrien1/status/1503795130117074944,"@Nicoletta0602 I don’t understand the pinpointed campaign to say dads aren’t men, moms aren’t women, the sexualization  of children, boys are girls, girls are boys, boys and girls acting like boys and girls is bad, the insistence that traditional family roles are bad, etc. It’s relentless."
https://twitter.com/JonDBrien1/status/1503721170293637125,This is an affront to actual women who are deserving of this accolade.  So many women could be recognized and yet they are pushed aside for a biological male winning a woman’s award. Kind of like the best female swimmer in the country actually being a male. @GerryCallahan https://t.co/GChk5Ne0ol
https://twitter.com/JonDBrien1/status/1503708205381308424,"This garbage is literally the definition of propaganda. Rather than fixing the problem and returning us to the energy independence we enjoyed just 2 short years ago, they are working with internet nobodies to ensure you remain a good little lemming. Shameful and embarrassing. https://t.co/Vv6qDwKpcf"
https://twitter.com/JonDBrien1/status/1503703521618800648,Bingo. https://t.co/EWDNZMfHHN
https://twitter.com/JonDBrien1/status/1503588033794293760,@HardyRadio Sophia Coppola in Godfather 3
https://twitter.com/JonDBrien1/status/1503119005502038020,@nypost @BretBaier Ummmmmm. No.
https://twitter.com/JonDBrien1/status/1502996081516367883,That’s how it’s done.  Congrats @JenKiggans https://t.co/vRlqKAKlNh
https://twitter.com/JonDBrien1/status/1502861088005758976,I can’t stop laughing. https://t.co/SNrIxb4IbQ
https://twitter.com/JonDBrien1/status/1502516157269610501,Thank you @coachdc202.  You led this team with dignity and honor. I hope your pastures continue to be green. https://t.co/rLM71vcv4v
https://twitter.com/JonDBrien1/status/1502506292589613059,"@MHershgordon @TedNesi @wpri12 Watch out if they are a 5, 12-5 upsets happen every year.  After this shaky outing it’s possible.  Full disclosure: I’m all @RhodyMBB. My blood bleeds powder blue and gold."
https://twitter.com/JonDBrien1/status/1502505538592157696,"@maxeden99 Why is it that when Conservatives/Republicans disagree with Progressive/Democrat policy positions it’s considered “hate” and “intolerance” but when its Progressive/Democrats disagreeing with Conservatives/Republicans, it’s “virtuous”. I call BS."
https://twitter.com/JonDBrien1/status/1502325423941771269,"@ZackCoxNESN Cap space relief, Because I don’t see how you can get much more than that"
https://twitter.com/JonDBrien1/status/1502318850603372553,"@pc2005 @KevinMcNamara33 @JonRothstein I agree it was a huge missed opportunity when he returned from Greece and before he signed with Iona. I mean we took a flyer on Jim Harrick, but we couldn’t kick the tires on Rick Pitino? Gotta stop playing small ball."
https://twitter.com/JonDBrien1/status/1502307129247604741,"@KevinMcNamara33 @JonRothstein Why the school did not attempt to aggressively recruit Rick Pitino will always baffle me. If you don’t want to play second fiddle in the state then don’t play second fiddle. Hiring some unknown D3 coach, or the next junior college shiny object is not going to get it done."
https://twitter.com/JonDBrien1/status/1502112313511493673,@GratefulDead EASY! BRENT! Nothing like the 1986-90 era powered by Leslie amps and the Hammond B3.
https://twitter.com/JonDBrien1/status/1502111971235319808,@RebeccaKislak @RepDebRuggiero I live in New England.  It’s cold in the winter. I have a steam boiler fueled by oil.  My house was built in 1932. What am I going to heat my home with in 2030? This is so entirely impractical.
https://twitter.com/JonDBrien1/status/1502005337766912009,I agree with that statement. The hyperbole is through the roof. Parents overwhelmingly support this.  I don’t get why this is a hill to die on. https://t.co/9ihiDGKnrP
https://twitter.com/JonDBrien1/status/1501909688933355520,@bennyjohnson “Let them eat cake”
https://twitter.com/JonDBrien1/status/1501627818727419918,@WoonRICitizens I simply won’t advocate to teach about sexual orientation or gender identity in K-3. That’s it. We can agree to disagree. Thanks for the discourse.
https://twitter.com/JonDBrien1/status/1501626476042629125,"It’s sad that in this day and age a factual, logical and simple statement like this takes courage. @TulsiGabbard is just that, courageous. https://t.co/AKfq0oXuo0"
https://twitter.com/JonDBrien1/status/1501626156088504325,"@WoonRICitizens Is your point here that unless you send your kids to Catholic/private school, then K-3 in public school should include sexual orientation and gender identity instruction? That’s incredibly misguided, wrong and certainly not a popular position amongst parents."
https://twitter.com/JonDBrien1/status/1501563468620738562,ABSOLUTELY NOTHING. Anyone who will tell you different is an ideological crusader intent on early indoctrination. https://t.co/EvlG2QzKwU
https://twitter.com/JonDBrien1/status/1501560923382759427,RT @ByronYork: Serious question: What is the case for instruction on sexual orientation or gender identity in kindergarten? First grade? Se…
https://twitter.com/JonDBrien1/status/1501560824766291970,"@BrianCNewberry When you have drivers, private cars and you are totally removed from everyday life, gas and oil prices are merely something to be dealt with by the peasants."
https://twitter.com/JonDBrien1/status/1501332947038875650,"@WoonRICitizens @esanzi So teachers are virtuous &amp; the parents are ignorant if they share YOUR belief system only? Parents have a say in what is taught in schools whether you like it or not.  I’ll agree to disagree with you. I know that this is a progressive account, so I’m not changing any minds here"
https://twitter.com/JonDBrien1/status/1501330018445627392,@WoonRICitizens @esanzi That’s a parent’s job not the job of the state. Especially not K - 3. I don’t think you’ll find that’s a popular concept with parents.
https://twitter.com/JonDBrien1/status/1501294397681549312,@esanzi @Nicoletta0602 I said the same thing!!!
https://twitter.com/JonDBrien1/status/1501293176879034379,@WoonRICitizens @esanzi Sorry. K through grade 3 is not the time.Basic reading &amp; math skills as well as just being a kid should be the priority.  Ideological barrages will unfortunately occur for the rest of their lives.Adults are so concerned about their own beliefs that they need to convince kids too
https://twitter.com/JonDBrien1/status/1501262422018981890,"@esanzi Honestly, who has a problem allowing children to be children? Kids don’t need to learn about this stuff so young.  Why have we declared a war on innocence?"
https://twitter.com/JonDBrien1/status/1501228318275764225,@CurtisHouck All is well! All is well! https://t.co/e7ZQOI6kUL
https://twitter.com/JonDBrien1/status/1501227572491075584,"@JackieGoldmanRI What about the people who have to drive to work or drive their kids to school? What you are saying is nice, but impractical for almost everyone."
https://twitter.com/JonDBrien1/status/1501223469325099016,"@DailyCaller Because the majority of Woonsocket residents who live in apartment/tenement houses are very likely to be in a position to go out and buy a new $57,000 electric car&amp;plug it in at all the nonexistent charging stations. This Admin’s energy policy is a clown show. This is intentional"
https://twitter.com/JonDBrien1/status/1501219702202327042,@Nicoletta0602 They misspelled FOLKS
https://twitter.com/JonDBrien1/status/1501211129065975814,@FoxNews @TulsiGabbard @jesseprimetime Courage. Intelligence. Strength. Thank you @TulsiGabbard You give hope to many who currently feel hopeless.
https://twitter.com/JonDBrien1/status/1501181697190150159,@snipekerr #80 Troy Brown.  The ULTIMATE Patriot.
https://twitter.com/JonDBrien1/status/1501180584797917188,"@TulsiGabbard @foxnation If you’re not following @TulsiGabbard, you’re doing yourself a disservice."
https://twitter.com/JonDBrien1/status/1501174164429938688,@iamDavidsongs I do.  It has been in my family for decades.
https://twitter.com/JonDBrien1/status/1501059403558141955,@lemieuxdavid My bad @lemieuxdavid. I guess then the drop off was between Melvin and Vince. I’ll never understand adding Vince.
https://twitter.com/JonDBrien1/status/1501009053086109699,"@GratefulDead @lemieuxdavid I hate to say it, but probably because it dropped off dramatically after Brent died.  Vince’s Casio sound couldn’t compare and it just was never the same."
https://twitter.com/JonDBrien1/status/1500896571893891074,@bernieandsid @sidrosenberg @stevesomerswfan I miss the days of the Sweater and the Schmoozer!!!
https://twitter.com/JonDBrien1/status/1500519317078790146,Gee. What a revelation.  Anyone with a pulse knew of the wide scale corruption that covid 19 hath wrought. https://t.co/GmKszvquK7
https://twitter.com/JonDBrien1/status/1500518150433030144,There are no real news outlets anymore.  The MSM is not your friend. They are trying to drive a narrative that with the slightest of investigation one can prove that it’s agenda driven propaganda. It’s shameful but the sheeple are programmed and will believe anything. https://t.co/gUTWuNRCLk
https://twitter.com/JonDBrien1/status/1500457224463953920,True story. https://t.co/RSqTlJVYXt
https://twitter.com/JonDBrien1/status/1500181614516707332,"Tickets are going fast! Please support Woonsocket Rotary at this amazing event. All you can eat pork roast, potatoes, salad, pasta, garlic bread and dessert &amp; all the draft beer you can drink for $30! Please contact me for tickets! I look forward to seeing you there! https://t.co/DqxYFvzF9Y"
https://twitter.com/JonDBrien1/status/1500149588820480000,@ItsmeBonnieP @ThomasJDubois Please tell your friend that I appreciate the compliment. I would tell this cognitively incapable individual myself but he’s blocked me as he’s too afraid to leave the echo chamber of his grandma’s basement. https://t.co/itxsJJMC9U
https://twitter.com/JonDBrien1/status/1500141378323591178,"Can you imagine being such an emotional, intellectual, and political lightweight that you would be afraid of someone’s words so you block them, but then attempt to fundraise off of that same person’s words? I can’t. https://t.co/l2k8RiSF5G"
https://twitter.com/JonDBrien1/status/1500109892262182914,@NicoleLussier9 He will never be in a position to have a District 49 account. I will personally make sure of that. He is wholly and totally unqualified to represent the City of Woonsocket at the State House.
https://twitter.com/JonDBrien1/status/1500109281651314692,"@KaraKryptonite I appreciate that. It’s amazing he would bring my wife into this. If anyone knows her, they know that she selflessly serves so many in this community through the Rotary Club and New Beginnings Food Kitchen. The lives she has touched are innumerable. What has he done? Shameful."
https://twitter.com/JonDBrien1/status/1499940650363592704,"I would love to respond to this coward and imbecile, however he’s blocked me because he doesn’t like me calling him out about always being wrong. Once again, he’s shown his idiocy. It’s easy to be a keyboard warrior in grandma’s basement. It’s harder to actually be involved. https://t.co/uDqsGIZyY1"
https://twitter.com/JonDBrien1/status/1499886245224357893,"@thisisinsider @RepPressley Perhaps if you spoke to the families that lost loved ones that day, or the people who lost arms and legs, they may big to differ. We have insane people in Congress. This is one of them. @GerryCallahan"
https://twitter.com/JonDBrien1/status/1499885844274024451,@GerryCallahan This is fundamentally a truly great question.
https://twitter.com/JonDBrien1/status/1499810509964599306,@dagenmcdowell @repmorgan This is insane. This is self inflicted. It is NOT a supply issue unless you consider this Administration choosing to step on its own dick and choke off the American people on purpose.  It’s maddening. All for the environmental cultists.  Throw the bums out.
https://twitter.com/JonDBrien1/status/1499806991098785792,@hockeyref33 Yeah. That’s about right. But it’s about….SAFETY! Right?
https://twitter.com/JonDBrien1/status/1499770034889052164,We were misled by idiots. All for a virus with a 99+% survival rate. https://t.co/Ps0ZIjutxc
https://twitter.com/JonDBrien1/status/1499768104733323269,@btrumpytv @btrumpytv I am a total weather geek and I think you do a truly spectacular job on the broadcast and you are a very impressive young meteorologist.The type of people that would take the time to write and send this BS aren’t worth the time it takes to acknowledge them. Keep it up!
https://twitter.com/JonDBrien1/status/1499706892926472194,"@dianaberrent This is a victim of a mass psychosis event. Take note of this persons insanity, and do the opposite. Elected officials, the MSM, Big Tech, all contributed to the decline of mental health in this Country."
https://twitter.com/JonDBrien1/status/1499583205673943041,@Jusrangers If you support this you are a deranged lunatic and victim of a mass psychosis event.  @GerryCallahan
https://twitter.com/JonDBrien1/status/1499541420448915460,"@MikeWChip @esanzi It’s been tried, unsuccessfully, for the purveyor of the BS. Thanks for remembering Chip!"
https://twitter.com/JonDBrien1/status/1499516173645488128,Nice words for the awesome @esanzi as well. What a gentleman. https://t.co/kyUorCKY5Q
https://twitter.com/JonDBrien1/status/1499509593793339394,"I love tweets like this. What a punk. Insults me, which I consider a badge of honor, then blocks me. It’s simple. These people are nuts. They can live in their world of mass psychosis while we are out here enjoying the God given day.  Progressives are the worst. https://t.co/Z0tUPqx9Dt"
