,url,tweet text
302,https://twitter.com/RepToddStephens/status/879003861142425600,In addition to Libre's Law this bill does so much more!  Looking forward to Wednesday! @HumanePA @KristenTullo https://t.co/7dal1Znu6m
303,https://twitter.com/RepToddStephens/status/877576876394516480,Thanks for your support on this! https://t.co/RYdEBp6fct
304,https://twitter.com/RepToddStephens/status/877531692654878720,Thank you! https://t.co/yXgsoA8tiL
305,https://twitter.com/RepToddStephens/status/877531592926916609,Thanks Sam! https://t.co/FrlHdKK3AI
306,https://twitter.com/RepToddStephens/status/877136654330449920,Let's help them celebrate by sending #HB1238 to @GovernorTomWolf! @HumanePA @KristenTullo @SenatorAlloway @PaSenate  https://t.co/BUZ5Lx8bsw
307,https://twitter.com/RepToddStephens/status/876626524539113473,Happy Father's Day! https://t.co/8fPwcwbUtP
308,https://twitter.com/RepToddStephens/status/876205457626591232,Will and I having a great time at the @Phillies game! https://t.co/oXHe8NEZFt
309,https://twitter.com/RepToddStephens/status/874401298078150656,Thanks for considering HB1238 addressing #animalcruelty in #PA! https://t.co/c5kMxZpifM
310,https://twitter.com/RepToddStephens/status/871205500720992256,Wonder how much these inmates spent on themselves at the commissary wo paying a penny to victims like at the #PADOC. https://t.co/oH9sOYhnyK
311,https://twitter.com/RepToddStephens/status/870429258832859136,Congrats! https://t.co/uVtBTTt492
312,https://twitter.com/RepToddStephens/status/868199356893102080,This is outstanding and so true!  Keep up the great work! https://t.co/N7a0ARm4JD
313,https://twitter.com/RepToddStephens/status/864807943300149248,Sorry that it's necessary but glad PA law enforcement is using the law I wrote to help combat animal fighting! https://t.co/mhMR1qfJpR
314,https://twitter.com/RepToddStephens/status/862684907675537408,Acc to PA PSP they only receive 11% of fees they're owed from defendants yet PA DOC opposes legislation to increase collections from inmates
315,https://twitter.com/RepToddStephens/status/857679250257825793,Thanks for your support! https://t.co/5iXxiIcW4D
316,https://twitter.com/RepToddStephens/status/857339999871795201,Total team effort! https://t.co/FiBV5ECZCG
317,https://twitter.com/RepToddStephens/status/855191064495501314,Thanks so much Emily! https://t.co/SaNGI9rlVq
318,https://twitter.com/RepToddStephens/status/855136593237168130,@kbucklen Right then we did an amendment this yr that dramatically reduced the estimates yet DOC says it will still cost the same as last year's bill.
319,https://twitter.com/RepToddStephens/status/855126108072804358,@kbucklen Funny how the DOC cost number didn't change despite dramatic reductions in the estimates for the prison pop.
320,https://twitter.com/RepToddStephens/status/855120195521830913,@kbucklen Btw - you may want to check the fiscal impact since we amended the bill.The $85m you cite is not correct.  Wouldn't say you were lying tho.
321,https://twitter.com/RepToddStephens/status/855118782259507200,"@kbucklen ""Several scholars...estimated that the increase in the size of our prison pop has driven down crime rates by 25%.""
https://t.co/5MuqpUqh1p"
322,https://twitter.com/RepToddStephens/status/855098428757606400,@kbucklen Personal attacks won't solve anything.  I don't believe that's what I said.  I'm sure you'll agree several list it as a factor.
323,https://twitter.com/RepToddStephens/status/855022872632360961,"Just another ""non-violent"" drug dealer illegally possessing two guns...oh wait. What was he going to use them for? https://t.co/GHQbEueoZr"
324,https://twitter.com/RepToddStephens/status/853033274515632128,Wonder if PA DOC will house VT inmates serving mandatory min sentences after opposing mandatory min sentences for violent inmates from PA. https://t.co/5ZlEBZo14D
325,https://twitter.com/RepToddStephens/status/852946148071440384,Alabama House unanimously passes mandatory min sentence for heroin/fentanyl 100-0. Trafficking &gt; 10 kilos=life. https://t.co/8euaSIqtxR
326,https://twitter.com/RepToddStephens/status/851107069965066242,Exactly. https://t.co/dUiF8w1cWz
327,https://twitter.com/RepToddStephens/status/850852624819773440,"I don't hear law enforcement trying to run our prisons, maybe DOC should not pretend they know how to best protect the public. https://t.co/HdcSOcTevw"
328,https://twitter.com/RepToddStephens/status/850850530134020097,"Obv you've never investigated, prosecuted, or worked w anyone who has been a victim of child sex abuse.There's much more to it than 1 stat. https://t.co/HdcSOcTevw"
329,https://twitter.com/RepToddStephens/status/850787538822467584,Ironic from the DOC who consistently opposes justice for crime victims. #NoRestitution #NoMandos4ChildRapists https://t.co/DLHBvIbSdO
330,https://twitter.com/RepToddStephens/status/850778514810970117,"Yeah, I guess you know better than our DA's, Chiefs of Police, FOP, State Troopers and Victim Advocate. I'll stick w them thanks. https://t.co/z51jB4X8OC"
331,https://twitter.com/RepToddStephens/status/850688120794345472,There isn't just 1 answer to the opioid crisis but we def need to raise the cost of doing business 4 those profiting off of it. https://t.co/PufBHNwHZl
332,https://twitter.com/RepToddStephens/status/850527071407403008,And some want to let the drug dealers profiting off these tragedies out of prison early. https://t.co/cG3yeGhy5R
333,https://twitter.com/RepToddStephens/status/850325917528469504,The drug dealers profiting off of heroin addiction by dealing deadly doses must be punished severely. https://t.co/NU6WPNMnfu
334,https://twitter.com/RepToddStephens/status/849726568494764033,HB741 - my bill to improve public safety and ensure crime victims obtain justice passed the House with a strong bipartisan majority today!
335,https://twitter.com/RepToddStephens/status/831956799117000711,Yet another meeting where the fed govt says they're still polluting our water and are trying to figure out how to stop. Unbelievable!
336,https://twitter.com/RepToddStephens/status/823023760752123904,"@kbucklen We covered this. ""Still, the higher number of parolees on the streets means more are absconding...and more are committing crimes"""
337,https://twitter.com/RepToddStephens/status/823022485264330752,@kbucklen Apparently this is private person Bret speaking too!
338,https://twitter.com/RepToddStephens/status/823020962740371456,@kbucklen Then you support reinstating the death penalty right? After all it eliminates recidivism concerns.
339,https://twitter.com/RepToddStephens/status/823020572896534529,@kbucklen The criminologist in the article I sent you agrees - after the higher incarceration rates of course.
340,https://twitter.com/RepToddStephens/status/823020236656017408,@kbucklen I'm well aware. Got the numbers minus drug crimes? Sex crimes? I prosecuted plenty of older adults for those.
341,https://twitter.com/RepToddStephens/status/823019440912629760,@kbucklen The elim of mandos won't be reflected in crime rates for 2015 or 2016 bc the criminals r still serving their shorter sentences.
342,https://twitter.com/RepToddStephens/status/823018266318827520,@kbucklen So we should just leave the drug dealer there???
343,https://twitter.com/RepToddStephens/status/823018184383090689,@kbucklen Why has the violent crime rate in PA dropped consistently since the early to mid 90's?
344,https://twitter.com/RepToddStephens/status/823017986810413056,@kbucklen Oh so you only allow early release for criminals over what age? 35? 45? 55?
345,https://twitter.com/RepToddStephens/status/823017784472961025,@kbucklen What about punishment and incapacitation?
346,https://twitter.com/RepToddStephens/status/823015040752173056,@kbucklen The issue isn't shutting down parole. It's your efforts to move more people from prison to parole and the risk to public safety.
347,https://twitter.com/RepToddStephens/status/823013112035082240,@kbucklen According to this 1 reasons the crime rate in 2012 was the lowest in decades is bc of longer incar rates. https://t.co/6C5kgJUiee
348,https://twitter.com/RepToddStephens/status/823011505604034560,@kbucklen A parolee just raped and/or killed 7 women. Before we let more people out let's figure out how to prevent that from happening.
349,https://twitter.com/RepToddStephens/status/823010001765756930,@kbucklen Right. It's been dropping while we had the tougher penalties in place. Exactly why they need to be reinstated.
350,https://twitter.com/RepToddStephens/status/823006907531149312,"@kbucklen I quoted the article. Also, more parolees at same recidivism rate = more crimes committed."
351,https://twitter.com/RepToddStephens/status/823005140101767168,"@kbucklen ""...and more are committing crimes..."" Means more crime victims right?"
352,https://twitter.com/RepToddStephens/status/822999031903293441,"""More parolees = more absconding and more committing crimes"" - which means more crime victims. #PublicSafetyFirst https://t.co/P27bdZjpWr"
353,https://twitter.com/RepToddStephens/status/820427555325022208,We need to understand how a parolee could have raped/killed seven women before we release more prisoners to parole. https://t.co/K79fTl6GLE https://t.co/PaUwBc2Qd8
354,https://twitter.com/RepToddStephens/status/817787575318540289,Congrats Judge Del Ricci! Well deserved! https://t.co/rFDiyY7lGP
355,https://twitter.com/RepToddStephens/status/816789393490972672,The #PAHouse should investigate why this man remained on the street to rape and/or kill &amp; what changes need to be made to better protect us. https://t.co/s7SXk0JDqU
356,https://twitter.com/RepToddStephens/status/794359972381523968,See you tomorrow! https://t.co/Kvt26L6K7u
357,https://twitter.com/RepToddStephens/status/778441971962478592,This is outrageous! The Feds must stop polluting our water!! https://t.co/jO0tlMTKJW
358,https://twitter.com/RepToddStephens/status/762791105024954372,A great send off tonight for Montgomery County's newest Judge - former@MontTwp Supervisor Joe Walsh. Well deserved! https://t.co/NUKTHB5Oan
359,https://twitter.com/RepToddStephens/status/748893672482017281,Proud to be a member of the traveling tie caucus! @repellis  https://t.co/BUWyHGdOFx
360,https://twitter.com/RepToddStephens/status/726445612833607680,@dansokil: Here's a link to the memo I circulated last week on a bill to address this - https://t.co/NE5aEsnzHt
361,https://twitter.com/RepToddStephens/status/724991648384602112,"If you live in Horsham Township and are going out to vote, please consider bringing canned goods to donate to St.... https://t.co/qz9KyxhTX3"
362,https://twitter.com/RepToddStephens/status/724915948348690435,Polls are open today from 7a.m. to 8p.m. While I am running unopposed in the Republican Primary for re-election I... https://t.co/4ZVzAGAUNL
363,https://twitter.com/RepToddStephens/status/724796231835328512,I posted a new photo to Facebook https://t.co/Q7tKauWkD9
364,https://twitter.com/RepToddStephens/status/720708039200882688,I had a great time learning from all your students! https://t.co/361CK601bV
365,https://twitter.com/RepToddStephens/status/718606691269537793,Happy to help anytime! https://t.co/0upvlulrTk
366,https://twitter.com/RepToddStephens/status/717881466617724928,A great turnout at my first volunteer night of this election season! Tonight begins the long road to November. #TeamStephens
367,https://twitter.com/RepToddStephens/status/713164664469893120,So if Trump doesn't win PA he doesn't get to 1237 https://t.co/IPthisfXcy
368,https://twitter.com/RepToddStephens/status/710201019922313217,2015-2016 funding for #PennState is finally heading to the Governor's desk after enough #PAHouse Dems join w @PAHouseGOP to pass the bill.
369,https://twitter.com/RepToddStephens/status/709093302809829376,A great turnout and great event at the Horsham Republican Party's Annual Spring Fundraiser! https://t.co/KxQZHGYVDH
370,https://twitter.com/RepToddStephens/status/708431737173336064,In 40 years of the Keith Valley Challenge at Hatboro-Horsham we've raised over $1 million for kids. #kidshelpingkids https://t.co/LbAZ33ykFT
371,https://twitter.com/RepToddStephens/status/706815423153623041,Great explanation of why PA should end corporate welfare before raising taxes on seniors and working Pennsylvanians. https://t.co/jhMKById7E
372,https://twitter.com/RepToddStephens/status/706810896081928193,The Kasich Solution https://t.co/fMC7bdJnCb
373,https://twitter.com/RepToddStephens/status/704811794754314240,Packed house @MontTwp public meeting concerning Liberation House. https://t.co/yRKjdBhVDt
374,https://twitter.com/RepToddStephens/status/703050312668553216,#FB https://t.co/eoSXeN5B8i
375,https://twitter.com/RepToddStephens/status/696007312616460288,Great turnout this morning at my Petition Breakfast at The Village of Neshaminy Falls!
376,https://twitter.com/RepToddStephens/status/693501656709726208,This morning I hosted a Kick-Off Breakfast for my campaign for re-election the State House of Representatives. I... https://t.co/3KFbADrBb7
377,https://twitter.com/RepToddStephens/status/691633864649883648,Great column on the value of #earlychildhoodeducation and @PNCBank 's commitment to it! https://t.co/l5ocnWxHwr
378,https://twitter.com/RepToddStephens/status/689968592587243523,It is my honor and privilege to receive the unanimous endorsement of the Republican Committee of the 151st... https://t.co/riylnChSkk
379,https://twitter.com/RepToddStephens/status/689628118907252736,@GovernorCorbett w/ @PAHouseGOP &amp; @PASenateGOP enacted the law leading to these declines in 2012. #FB https://t.co/7Tp14V6vKW
380,https://twitter.com/RepToddStephens/status/686580621091713024,Great time with Rudolph this morning @SPCAChesterCo presenting @HumaneSociety law enforcement awards! @HumanePA https://t.co/cqE7oOjG04
381,https://twitter.com/RepToddStephens/status/686353396115353600,Glad to see two important measures I supported signed into law to help people lift themselves out of poverty. https://t.co/unBJJ7lJ2O
382,https://twitter.com/RepToddStephens/status/684347970737803264,The formula the Gov is using for education funding is more important to local schools than statewide funding #'s. https://t.co/qXU3rBkEFw
383,https://twitter.com/RepToddStephens/status/683366004949254144,I posted 8 photos on Facebook https://t.co/tb1pW663Ot
384,https://twitter.com/RepToddStephens/status/683360591369510912,I posted a new photo to Facebook https://t.co/nTDWmojunR
385,https://twitter.com/RepToddStephens/status/683024692735815680,@matthewjdowd Couldn't agree more! Happy new year! #PABudget #FB
386,https://twitter.com/RepToddStephens/status/682193265953763328,Looking forward to discussing the #pabudget at 8:45 AM on @WNPV1440AM. #FB
387,https://twitter.com/RepToddStephens/status/680949009104662528,#FB https://t.co/zbX5czcZTe
388,https://twitter.com/RepToddStephens/status/680076762294910981,So proud of the thoughtfulness of the 7th graders at my middle school! #KeithValleyMiddleSchool https://t.co/2QgOM7sd13
389,https://twitter.com/RepToddStephens/status/676964847725240321,Congrats to new Montgomery County Republican Committee Chairman Bill Donnelly! https://t.co/aU2IpViYHw
390,https://twitter.com/RepToddStephens/status/676640584694657024,#FB https://t.co/h6aNdhqK1l
391,https://twitter.com/RepToddStephens/status/676457548841689092,#FB https://t.co/FaKNJY1yiq
392,https://twitter.com/RepToddStephens/status/675863629787435013,These numbers are staggering - we must address prescription drug/heroin abuse. #FB https://t.co/paYqurlJgY
393,https://twitter.com/RepToddStephens/status/667876289831968768,Friday night lights in #UpperDublin https://t.co/Ch5hyIp8QG
394,https://twitter.com/RepToddStephens/status/662090285464297472,Great to be there! https://t.co/pQUuuPZFgB
395,https://twitter.com/RepToddStephens/status/655208597060755456,It's a team effort helping our four-legged friends! https://t.co/3pEbm7EN6o
396,https://twitter.com/RepToddStephens/status/653052076877082624,Thanks for your participation today! https://t.co/MwfqIAjuXx
397,https://twitter.com/RepToddStephens/status/652950864252960768,Great seeing you and meeting your family. Thanks for coming out! https://t.co/Z5mDmAewt4
398,https://twitter.com/RepToddStephens/status/652950687433646080,Thanks for helping making the event a success! https://t.co/CUoWKLTDGD
399,https://twitter.com/RepToddStephens/status/652950449448841216,"Great seeing you, thanks for joining us! https://t.co/UyjfBlBnuU"
400,https://twitter.com/RepToddStephens/status/652586557757636608,My KidsFest is tomorrow from 11am-2pm. Come out to the Village Shopping Center (200 Blair Mill Road in Horsham)... http://t.co/bxIkxzrslN
401,https://twitter.com/RepToddStephens/status/643137924394057729,Great to see @RepMeehan and so many enthusiastic supporters at the @SenToomey re-election announcement today. http://t.co/20QV2ldcFj
402,https://twitter.com/RepToddStephens/status/640496554646863872,"Great to see teachers in Hatboro-Horsham, North Penn, Wissahickon &amp; Upper Dublin ranked in top 10% in PA. Congrats! http://t.co/QF0HLnIk8V"
403,https://twitter.com/RepToddStephens/status/636926784114663424,Down in Marcus Hook learning about the resurgence of this facility thanks to the abundance of natural gas in PA. #FB
404,https://twitter.com/RepToddStephens/status/636274728395776000,House/Senate/Gov/R&amp;D all agree on amount of funding for Rape Crisis centers yet #PAHouseDems vote against it. #FB
405,https://twitter.com/RepToddStephens/status/634559778543509504,Big day! I’m running for Attorney General b/c PA needs an experienced prosecutor as our next Attorney General. #StandwithTodd @StephensforAG
406,https://twitter.com/RepToddStephens/status/632722219614011393,I had a great time tonight at the Upper Dublin Republican Committee fundraiser. I was joined by candidates for... http://t.co/HENHpMJ8EU
407,https://twitter.com/RepToddStephens/status/631605645595250688,"Wow, talk about a blast from the past! https://t.co/MIHXrnbdFU"
408,https://twitter.com/RepToddStephens/status/631463819831865345,In H'burg you need 102+26+1 to get anything done. Our #pabudget had over 102+26. Gov's had 1. #attacksarentworking http://t.co/DvtDpqJjTK
409,https://twitter.com/RepToddStephens/status/631460692252598272,@GovernorTomWolf: Ur budget was rejected 193-0 in June. Instead of attacking us maybe it's time for a new proposal?  http://t.co/9HIUrIFshk
410,https://twitter.com/RepToddStephens/status/630927586781175808,Disappointing news:  Pa. state police: Heroin seizures way up in second quarter of 2015 http://t.co/WbEKB49EW2
411,https://twitter.com/RepToddStephens/status/626435847550857216,This really puts it in perspective! #FB https://t.co/vOmXuTYtui
412,https://twitter.com/RepToddStephens/status/624672782840922112,"Great running into lots of old friends at the Philly DA's Office CLE today. Fascinating info on terrorism, social media and courtroom tech."
413,https://twitter.com/RepToddStephens/status/623560780022181888,We are so fortunate to live within a short drive to some of the world's finest hospitals and medical providers. #FB http://t.co/4X0UEXJNGO
414,https://twitter.com/RepToddStephens/status/623240144859099136,@GovernorTomWolf: More misleading attack mailers 2 my district doesn't make me more interested in adopting your massive tax increases. #FB
415,https://twitter.com/RepToddStephens/status/622125394284670976,Think Gov Wolf just wants to tax gas drillers? Think again! The IFO says every income group in PA will pay more! #FB http://t.co/QUMTWramYX
416,https://twitter.com/RepToddStephens/status/621674789753757696,This must be addressed! Protecting kids should be our top priority @GovernorTomWolf. Thank you @ProtectPAKids! https://t.co/15CvVzgId6
417,https://twitter.com/RepToddStephens/status/621486236952363008,Isn't that the truth! Great seeing you today as well. Lots of great information today! https://t.co/DfhFNwR3vu
418,https://twitter.com/RepToddStephens/status/621445701399150593,Great time visiting w lots of old friends @ PA DA's summer mtg &amp; celebrating w @risaferman - the new Pres of @PennsylvaniaDAs. Congrats! #FB
419,https://twitter.com/RepToddStephens/status/621344132141830144,Welcome!  Great to see you on Twitter! https://t.co/p4bvlLl7ZL
420,https://twitter.com/RepToddStephens/status/619904450317152256,@HumanePA Thanks for all your help turning HB164 into Act 24!
421,https://twitter.com/RepToddStephens/status/616819955925913600,Happy to help. This was a team effort - thanks for all your support! https://t.co/fGM83zgAul
422,https://twitter.com/RepToddStephens/status/614780955228786688,Thanks for all your help and support! #FB https://t.co/SgkUUhBkcU
423,https://twitter.com/RepToddStephens/status/611912601434460161,This might be the best explanation I've ever read of what Father's Day is all about. Well said @ByJohnLMicek! http://t.co/N0u6lqfWn5
424,https://twitter.com/RepToddStephens/status/611367058438275072,Thanks for stopping in to see me! https://t.co/36iNqYveGi
425,https://twitter.com/RepToddStephens/status/611326749117390848,Heading home to see my family and caught this great view of the Capitol dome. It's a remarkably beautiful building! http://t.co/iXceHlcX06
426,https://twitter.com/RepToddStephens/status/610868223056154625,Making progress - let's keep working to get this across the finish line! Thanks for all your help! #FB https://t.co/PAC0chZsd0
427,https://twitter.com/RepToddStephens/status/609713901702369280,#Montco law enforcement team ready for 100 hr softball game for Mission Kids at Everybody's Playground in #Horsham. http://t.co/kDXrZQrczk
428,https://twitter.com/RepToddStephens/status/609072623188910080,Great seeing so many dedicated to ending domestic violence! @PCADVorg #FB https://t.co/WjRDEn82oE
429,https://twitter.com/RepToddStephens/status/606093278732292096,Dept of Human Svc Sec Dallas testifying b4 the #PAHouse Children &amp; Youth Committee. Discussing child protection laws and implementation. #FB
430,https://twitter.com/RepToddStephens/status/605476619625590784,Governor's proposal to increase taxes on every Pennsylvanian just failed in the PA House 193-0. #FB
431,https://twitter.com/RepToddStephens/status/603561291538636800,Attending a Policy Committee meeting on jobs and the economy. Lots of great info on how PA ranks nationwide. #fb
432,https://twitter.com/RepToddStephens/status/599237585173651456,The Beagle lives on at Blair Mill Elementary School! I visited the 4th grade and they voted to keep the Beagle as the school mascot. #FB
433,https://twitter.com/RepToddStephens/status/599214598647087105,Thrilled to attend the #KeithValleyMiddleSchool DARE graduation - teaching students about making good decisions. http://t.co/Jb1UBsNlGe
434,https://twitter.com/RepToddStephens/status/598467229676601344,One of the best parts of my job is recognizing my constituents for outstanding achievements! https://t.co/osX1wVXMDt
435,https://twitter.com/RepToddStephens/status/594258001554464769,It was a terrific event. Keep up the great work! https://t.co/UARReAdjE5
436,https://twitter.com/RepToddStephens/status/594206900042014720,Glad to see this life-saving drug we authorized last session was used to save a life in #Montco. http://t.co/NCldEROsEU
437,https://twitter.com/RepToddStephens/status/594147440015581184,Terrible news in our community as #domesticviolence claims another life. #FB https://t.co/eVBagfZAzO
438,https://twitter.com/RepToddStephens/status/594145684858793984,Love seeing PennDOT working on Welsh Rd in Horsham/Upper Dublin. http://t.co/TRClz0trcY
439,https://twitter.com/RepToddStephens/status/593759124476813312,My former little league coach brought this by my shredding event last weekend - 1980 Horsham Warriors! #tbt http://t.co/cjWOSGyLa7
440,https://twitter.com/RepToddStephens/status/593438751365287937,Great to be there supporting this terrific initiative this morning! #FB https://t.co/ngcHNodkxy
441,https://twitter.com/RepToddStephens/status/591378860492611586,Looking forward 2 a great discussion at the North Penn School District Cmty Forum w @Montco061 Rep Bob Godshall #FB http://t.co/3GbWPFqwHp
442,https://twitter.com/RepToddStephens/status/585810421375991808,Great having @risaferman testify before the House Judiciary Committee on the protections needed should PA legalize medical marijuana. #FB
443,https://twitter.com/RepToddStephens/status/585798975976005632,Thanks for your support! https://t.co/HlcoEQR77v
444,https://twitter.com/RepToddStephens/status/584325465780916224,"RT @ThisInspiresUs: Strong people stand up for themselves, but stronger people stand up for others. #FB"
445,https://twitter.com/RepToddStephens/status/584322549737201664,MT @MarcellusGas: #NatGas from the Marcellus accts for &gt;36% of shale gas produced in the U.S. http://t.co/O3bIQfcOPr http://t.co/wGJ2HbJTdR
446,https://twitter.com/RepToddStephens/status/582898865944268800,How do you heat your home? 51% of Pennsylvanians use natural gas. http://t.co/Yx55ezSmJ8
447,https://twitter.com/RepToddStephens/status/580382681789284352,"Ok, scratch that - apparently you can watch it later at the same website. #FB"
448,https://twitter.com/RepToddStephens/status/580382279345807362,Interesting Judiciary Committee hearing on the viability and safety of medical marijuana. You can watch live at http://t.co/ZDSN3iwlCS #FB
449,https://twitter.com/RepToddStephens/status/580361045941850112,Need a background check bc you work with or volunteer with children? Get all the info and apply online here...#FB http://t.co/m60S9MoTrq
450,https://twitter.com/RepToddStephens/status/579984756932255744,Have you seen the list of new items the Gov wants to make subject to an increased sales tax in PA?  Here it is...#FB http://t.co/gZBkhVo192
451,https://twitter.com/RepToddStephens/status/579346921694892032,Honored to congratulate yet another Eagle Scout from the 151st. Congrats to Mark Bense! #FB http://t.co/qy9sXCHthG
452,https://twitter.com/RepToddStephens/status/577509057306750976,"Sorry, forgot the link - http://t.co/wu7a7lu78h @TheIntellNews @gweckselblatt @PreK4PA #FB"
453,https://twitter.com/RepToddStephens/status/577467403786973184,Great @gweckselblatt story on my #PayForSuccess pre-k proposal &amp; how it will help PA's children and taxpayers! @PreK4PA @TheIntellNews #FB
454,https://twitter.com/RepToddStephens/status/575809059464560642,#PayForSuccess is coming to PA!  Looking forward to allowing private investment to help us save taxpayer dollars! #FB http://t.co/GakTzQ91si
455,https://twitter.com/RepToddStephens/status/575801169714540544,Keep it up! MT @VoteMartina2015: Beautiful day for door knocking. 2 weeks until Election Day. Thx for ur support http://t.co/5NrTCz1y1U #FB
456,https://twitter.com/RepToddStephens/status/575427239334051841,Heading to the #Horsham Library to discuss the new background check &amp; reporting reqts for adults caring for someone else's child. #FB
457,https://twitter.com/RepToddStephens/status/573854375757676545,Aren't #highered costs high enough? #FB http://t.co/qVhAcg8P9J
458,https://twitter.com/RepToddStephens/status/573200495856234497,MT @HumanePA: Congrats @RepToddStephens &amp; TY #PaHouse 4 passing HB164-on animal fighting! On to the #PASenate http://t.co/BegkLEb687 #FB
459,https://twitter.com/RepToddStephens/status/572231998049292289,RT @PreK4PA: Before tomorrow's #ReadAcrossAmerica event. we're sharing Dr. Seuss's 5 life lessons. #iamprek http://t.co/zX2oEQeB9F #FB
460,https://twitter.com/RepToddStephens/status/571758630040682496,Stopped by the #Horsham Library 2 discuss important legislation (&amp; play some wii sports) w the Teen Action Board! #FB http://t.co/94U3c0KXIh
461,https://twitter.com/RepToddStephens/status/571694715592183808,For some fun today come on out and support the #Hatboro-#Horsham robotics team at the high school. Live feed here #FB http://t.co/MEKKz5qmeF
462,https://twitter.com/RepToddStephens/status/570678645636898820,Proud 2 help! MT @DVAEYC: Thanks @RepToddStephens 4 supporting @PreK4PA &amp; using ur office 2 make sure we r seen! http://t.co/qIw9MSCsG2 #FB
463,https://twitter.com/RepToddStephens/status/570577572641300480,The latest on what the Navy is doing to address contaminated water in #Horsham. #FB http://t.co/5QmgjgFY9E
464,https://twitter.com/RepToddStephens/status/570576114969677824,"MT @NAEYC: Curiosity, problem solving, &amp; persistence are a few approaches to learning children develop thru play http://t.co/f68qbA1Deu #FB"
465,https://twitter.com/RepToddStephens/status/570355172565626881,Getting ready to begin a tele-townhall. If you're in the 151st answer your phone when it rings to listen in or ask a question. #FB
466,https://twitter.com/RepToddStephens/status/570317021583429633,Great 2 see u! MT @IfTheShoeFITZ_: Had an awesome time today in the Capitol with my state rep @RepToddStephens! http://t.co/MuJB3ThhaF #FB
467,https://twitter.com/RepToddStephens/status/570297258245283840,MT @HumanePA: Congrats @RepToddStephens 4 passing HB164-attacking animal fighting-out of #PaHouse Judiciary Cmte! http://t.co/A4Fpb6wIHm #FB
468,https://twitter.com/RepToddStephens/status/568966236064882688,Great column by Christine Flowers on Philly @DASethWilliams and his tireless efforts on behalf of victims! #FB http://t.co/8C2lXg39kg
469,https://twitter.com/RepToddStephens/status/568954597127131139,Always a great time at @mccc !@salfordbeach: Thanks to @RepToddStephens today's @mccc #LIR http://t.co/F8HluydOqy #FB
470,https://twitter.com/RepToddStephens/status/568954329706717185,MT @LowmanHenry: Take a sneak peak at our radio program for next week including featured guest @RepToddStephens! http://t.co/BYd3c6uHcG #FB
471,https://twitter.com/RepToddStephens/status/565135714804056065,Great night honoring @MontTwp Det Jim Reape who resigned to go to work for @MontcopaDA. Best of luck Jim! #FB http://t.co/miQO9wKVZZ
472,https://twitter.com/RepToddStephens/status/564205396827860993,Will and I stopped by Montgomery Elementary in @MontTwp today for mini-THON to support more #kidshelpingkids. http://t.co/1s8A8izSHY
473,https://twitter.com/RepToddStephens/status/563809918227324928,Great to have good friends @RepMeehan and @RepBrendanBoyle in #Horsham for a briefing &amp; tour on the status of the fmr navy base. #FB
474,https://twitter.com/RepToddStephens/status/563792247138033664,Great to see #kidshelpingkids at the #KeithValleyChallenge w @RepMeehan and @RepTomMurt. #FB http://t.co/mOJUJa8RiJ
475,https://twitter.com/RepToddStephens/status/563451326320107520,"Proud to have supported this! @TheIntellNews: Local police might soon have the heroin ""antidote"": http://t.co/Yg9NodYUi8 #FB"
476,https://twitter.com/RepToddStephens/status/562230562237452288,"While domestic violence deaths in PA declined, #Montco saw a 300% increase. There's obv still more work to do. #FB https://t.co/HWoqSAEwg9"
477,https://twitter.com/RepToddStephens/status/560121830556839936,Have questions about PA's new background check requirements and other child protection measures? Learn more here. #FB http://t.co/m60S9MGuzu
478,https://twitter.com/RepToddStephens/status/558961449620733952,Great news from AP News : Pa. jobless rate below 5 percent for 1st time since 2008 #FB http://t.co/FLNpdxJuqr
479,https://twitter.com/RepToddStephens/status/557130042300698624,RT @PSBA: Smucker will use new post in Senate to push for funding reform #fairfundingPA #educationPA - http://t.co/k5ac4b3TwS #FB
480,https://twitter.com/RepToddStephens/status/556076992781905921,Glad to see local schools recognizing the importance of manufacturing. #FB http://t.co/h8tv0MTtfh
481,https://twitter.com/RepToddStephens/status/555504871211020289,Congrats @_LeslieRichards.  I look forward to working with you in your new role!  http://t.co/3F3yvuiIXA #FB
482,https://twitter.com/RepToddStephens/status/555480424281939969,@freedomsfriend Those deliberations would be interesting!
483,https://twitter.com/RepToddStephens/status/553396639516606465,@BrianPMiles One of the greatest movies of all time!
484,https://twitter.com/RepToddStephens/status/553396403779948546,@BrianPMiles That would cover a lot of popcorn!
485,https://twitter.com/RepToddStephens/status/553394077660897281,"MT @visitPA: The @PAFarmShow famed Butter Sculpture - 1,000 lbs of butter from @LandOLakesKtchn in Carlisle. http://t.co/OqLd5V4pzV #FB"
486,https://twitter.com/RepToddStephens/status/553227828821770241,RT @1in6org: Believing myths about abuse is dangerous &amp; harmful. We can overcome them together. Learn the facts: https://t.co/hhQcq2GQvq #FB
487,https://twitter.com/RepToddStephens/status/551169955790848001,RT @HumanePA: #FF TY 4 RTs giving animals a voice in #PA! #HappyNewYear too! @ABirely @RepToddStephens @mwithrow02 @SupportUrPet @BK4UB #FB
488,https://twitter.com/RepToddStephens/status/551025444271980544,"Great article on school funding &amp; the unfair ""hold harmless"" provision. We should fund actual student needs. #FB http://t.co/D457TFjG5q"
